iso3,year,specimen,pathogen,antibiotic,path.label,antibiotic.label,tot,ast,sus,int,res,unk,p.sus,p.int,p.res,p.unk
MMR,2019,BLOOD,ACISPP,GEN,Acinetobacter spp.,Gentamicin,145,119,90,4,25,26,75.63,3.36,21.01,17.93
MMR,2019,BLOOD,ACISPP,IPM,Acinetobacter spp.,Imipenem,145,119,81,2,36,26,68.07,1.68,30.25,17.93
MMR,2019,BLOOD,ACISPP,J01AA,Acinetobacter spp.,Tetracyclines,145,116,90,4,22,29,77.59,3.45,18.97,20
MMR,2019,BLOOD,ACISPP,J01DH,Acinetobacter spp.,Carbapenems,145,119,81,1,37,26,68.07,0.84,31.09,17.93
MMR,2019,BLOOD,ACISPP,MEM,Acinetobacter spp.,Meropenem,145,11,8,0,3,134,72.73,0,27.27,92.41
MMR,2019,BLOOD,ACISPP,MNO,Acinetobacter spp.,Minocycline,145,74,63,3,8,71,85.14,4.05,10.81,48.97
MMR,2019,BLOOD,ESCCOL,AMP,E. coli,Ampicillin,342,42,1,0,41,300,2.38,0,97.62,87.72
MMR,2019,BLOOD,ESCCOL,CAZ,E. coli,Ceftazidime,342,27,6,0,21,315,22.22,0,77.78,92.11
MMR,2019,BLOOD,ESCCOL,CIP,E. coli,Ciprofloxacin,342,31,6,2,23,311,19.35,6.45,74.19,90.94
MMR,2019,BLOOD,ESCCOL,CRO,E. coli,Ceftriaxone,342,273,77,0,196,69,28.21,0,71.79,20.18
MMR,2019,BLOOD,ESCCOL,CTX,E. coli,Cefotaxime,342,37,3,6,28,305,8.11,16.22,75.68,89.18
MMR,2019,BLOOD,ESCCOL,ETP,E. coli,Ertapenem,342,243,194,4,45,99,79.84,1.65,18.52,28.95
MMR,2019,BLOOD,ESCCOL,FEP,E. coli,Cefepime,342,297,102,27,168,45,34.34,9.09,56.57,13.16
MMR,2019,BLOOD,ESCCOL,IPM,E. coli,Imipenem,342,300,239,2,59,42,79.67,0.67,19.67,12.28
MMR,2019,BLOOD,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,342,286,74,6,206,56,25.87,2.1,72.03,16.37
MMR,2019,BLOOD,ESCCOL,J01DH,E. coli,Carbapenems,342,300,235,5,60,42,78.33,1.67,20,12.28
MMR,2019,BLOOD,ESCCOL,J01MA,E. coli,Fluoroquinolones,342,296,53,38,205,46,17.91,12.84,69.26,13.45
MMR,2019,BLOOD,ESCCOL,LVX,E. coli,Levofloxacin,342,290,52,37,201,52,17.93,12.76,69.31,15.2
MMR,2019,BLOOD,ESCCOL,MEM,E. coli,Meropenem,342,28,21,0,7,314,75,0,25,91.81
MMR,2019,BLOOD,ESCCOL,SXT,E. coli,Co-trimoxazole,342,259,59,0,200,83,22.78,0,77.22,24.27
MMR,2019,BLOOD,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,145,21,4,1,16,124,19.05,4.76,76.19,85.52
MMR,2019,BLOOD,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,145,105,35,0,70,40,33.33,0,66.67,27.59
MMR,2019,BLOOD,KLEPNE,CTX,K. pneumoniae,Cefotaxime,145,20,1,1,18,125,5,5,90,86.21
MMR,2019,BLOOD,KLEPNE,ETP,K. pneumoniae,Ertapenem,145,98,73,2,23,47,74.49,2.04,23.47,32.41
MMR,2019,BLOOD,KLEPNE,FEP,K. pneumoniae,Cefepime,145,106,43,5,58,39,40.57,4.72,54.72,26.9
MMR,2019,BLOOD,KLEPNE,IPM,K. pneumoniae,Imipenem,145,119,93,4,22,26,78.15,3.36,18.49,17.93
MMR,2019,BLOOD,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,145,121,36,1,84,24,29.75,0.83,69.42,16.55
MMR,2019,BLOOD,KLEPNE,J01DH,K. pneumoniae,Carbapenems,145,119,90,5,24,26,75.63,4.2,20.17,17.93
MMR,2019,BLOOD,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,145,115,32,22,61,30,27.83,19.13,53.04,20.69
MMR,2019,BLOOD,KLEPNE,LVX,K. pneumoniae,Levofloxacin,145,112,32,28,52,33,28.57,25,46.43,22.76
MMR,2019,BLOOD,KLEPNE,MEM,K. pneumoniae,Meropenem,145,18,13,0,5,127,72.22,0,27.78,87.59
MMR,2019,BLOOD,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,145,103,41,1,61,42,39.81,0.97,59.22,28.97
MMR,2019,BLOOD,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,39,15,3,0,12,24,20,0,80,61.54
MMR,2019,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,80,78,74,0,4,2,94.87,0,5.13,2.5
MMR,2019,BLOOD,SALSPP,ETP,Salmonella spp.,Ertapenem,80,77,77,0,0,3,100,0,0,3.75
MMR,2019,BLOOD,SALSPP,IPM,Salmonella spp.,Imipenem,80,77,77,0,0,3,100,0,0,3.75
MMR,2019,BLOOD,SALSPP,J01DD,Salmonella spp.,Third-generation cephalosporins,80,78,74,0,4,2,94.87,0,5.13,2.5
MMR,2019,BLOOD,SALSPP,J01MA,Salmonella spp.,Fluoroquinolones,80,77,8,35,34,3,10.39,45.45,44.16,3.75
MMR,2019,BLOOD,SALSPP,MEM,Salmonella spp.,Meropenem,80,15,15,0,0,65,100,0,0,81.25
MMR,2019,BLOOD,STAAUR,FOX,S. aureus,Cefoxitin,489,437,194,0,243,52,44.39,0,55.61,10.63
MMR,2019,BLOOD,STAAUR,OXA,S. aureus,Oxacillin,489,152,86,0,66,337,56.58,0,43.42,68.92
MMR,2019,URINE,ESCCOL,AMP,E. coli,Ampicillin,1489,827,44,10,773,662,5.32,1.21,93.47,44.46
MMR,2019,URINE,ESCCOL,CAZ,E. coli,Ceftazidime,1489,655,175,10,470,834,26.72,1.53,71.76,56.01
MMR,2019,URINE,ESCCOL,CIP,E. coli,Ciprofloxacin,1489,400,46,43,311,1089,11.5,10.75,77.75,73.14
MMR,2019,URINE,ESCCOL,CRO,E. coli,Ceftriaxone,1489,1307,297,8,1002,182,22.72,0.61,76.66,12.22
MMR,2019,URINE,ESCCOL,CTX,E. coli,Cefotaxime,1489,609,98,21,490,880,16.09,3.45,80.46,59.1
MMR,2019,URINE,ESCCOL,ETP,E. coli,Ertapenem,1489,673,471,13,189,816,69.99,1.93,28.08,54.8
MMR,2019,URINE,ESCCOL,FEP,E. coli,Cefepime,1489,1348,373,101,874,141,27.67,7.49,64.84,9.47
MMR,2019,URINE,ESCCOL,IPM,E. coli,Imipenem,1489,1329,1016,37,276,160,76.45,2.78,20.77,10.75
MMR,2019,URINE,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,1489,1349,273,22,1054,140,20.24,1.63,78.13,9.4
MMR,2019,URINE,ESCCOL,J01DH,E. coli,Carbapenems,1489,1350,981,47,322,139,72.67,3.48,23.85,9.34
MMR,2019,URINE,ESCCOL,J01MA,E. coli,Fluoroquinolones,1489,1332,123,98,1111,157,9.23,7.36,83.41,10.54
MMR,2019,URINE,ESCCOL,LVX,E. coli,Levofloxacin,1489,1322,160,71,1091,167,12.1,5.37,82.53,11.22
MMR,2019,URINE,ESCCOL,MEM,E. coli,Meropenem,1489,466,391,9,66,1023,83.91,1.93,14.16,68.7
MMR,2019,URINE,ESCCOL,SXT,E. coli,Co-trimoxazole,1489,1268,263,1,1004,221,20.74,0.08,79.18,14.84
MMR,2019,URINE,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,352,22,4,3,15,330,18.18,13.64,68.18,93.75
MMR,2019,URINE,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,352,119,30,5,84,233,25.21,4.2,70.59,66.19
MMR,2019,URINE,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,352,272,71,1,200,80,26.1,0.37,73.53,22.73
MMR,2019,URINE,KLEPNE,CTX,K. pneumoniae,Cefotaxime,352,22,1,1,20,330,4.55,4.55,90.91,93.75
MMR,2019,URINE,KLEPNE,ETP,K. pneumoniae,Ertapenem,352,257,164,13,80,95,63.81,5.06,31.13,26.99
MMR,2019,URINE,KLEPNE,FEP,K. pneumoniae,Cefepime,352,277,98,16,163,75,35.38,5.78,58.84,21.31
MMR,2019,URINE,KLEPNE,IPM,K. pneumoniae,Imipenem,352,282,204,7,71,70,72.34,2.48,25.18,19.89
MMR,2019,URINE,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,352,288,71,1,216,64,24.65,0.35,75,18.18
MMR,2019,URINE,KLEPNE,J01DH,K. pneumoniae,Carbapenems,352,286,172,19,95,66,60.14,6.64,33.22,18.75
MMR,2019,URINE,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,352,284,54,25,205,68,19.01,8.8,72.18,19.32
MMR,2019,URINE,KLEPNE,LVX,K. pneumoniae,Levofloxacin,352,281,55,29,197,71,19.57,10.32,70.11,20.17
MMR,2019,URINE,KLEPNE,MEM,K. pneumoniae,Meropenem,352,126,88,4,34,226,69.84,3.17,26.98,64.2
MMR,2019,URINE,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,352,267,84,1,182,85,31.46,0.37,68.16,24.15
MOZ,2018,BLOOD,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,19,19,3,1,15,0,15.79,5.26,78.95,0
MOZ,2018,BLOOD,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,19,19,5,11,3,0,26.32,57.89,15.79,0
MOZ,2018,BLOOD,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,19,19,2,0,17,0,10.53,0,89.47,0
MOZ,2018,BLOOD,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,19,19,2,0,17,0,10.53,0,89.47,0
MOZ,2018,BLOOD,KLEPNE,J01DH,K. pneumoniae,Carbapenems,19,19,19,0,0,0,100,0,0,0
MOZ,2018,BLOOD,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,19,19,5,11,3,0,26.32,57.89,15.79,0
MOZ,2018,BLOOD,KLEPNE,MEM,K. pneumoniae,Meropenem,19,19,19,0,0,0,100,0,0,0
MOZ,2018,BLOOD,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,19,19,0,0,19,0,0,0,100,0
MOZ,2018,BLOOD,STAAUR,FOX,S. aureus,Cefoxitin,15,15,12,0,3,0,80,0,20,0
MOZ,2019,BLOOD,ACISPP,AMK,Acinetobacter spp.,Amikacin,17,17,15,0,2,0,88.24,0,11.76,0
MOZ,2019,BLOOD,ACISPP,GEN,Acinetobacter spp.,Gentamicin,17,17,4,1,12,0,23.53,5.88,70.59,0
MOZ,2019,BLOOD,ACISPP,J01DH,Acinetobacter spp.,Carbapenems,17,17,17,0,0,0,100,0,0,0
MOZ,2019,BLOOD,ACISPP,MEM,Acinetobacter spp.,Meropenem,17,17,17,0,0,0,100,0,0,0
MOZ,2019,BLOOD,ESCCOL,AMP,E. coli,Ampicillin,26,26,3,0,23,0,11.54,0,88.46,0
MOZ,2019,BLOOD,ESCCOL,CAZ,E. coli,Ceftazidime,26,26,19,1,6,0,73.08,3.85,23.08,0
MOZ,2019,BLOOD,ESCCOL,CIP,E. coli,Ciprofloxacin,26,25,18,2,5,1,72,8,20,3.85
MOZ,2019,BLOOD,ESCCOL,CRO,E. coli,Ceftriaxone,26,25,18,0,7,1,72,0,28,3.85
MOZ,2019,BLOOD,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,26,26,19,0,7,0,73.08,0,26.92,0
MOZ,2019,BLOOD,ESCCOL,J01DH,E. coli,Carbapenems,26,25,24,1,0,1,96,4,0,3.85
MOZ,2019,BLOOD,ESCCOL,J01MA,E. coli,Fluoroquinolones,26,25,18,2,5,1,72,8,20,3.85
MOZ,2019,BLOOD,ESCCOL,MEM,E. coli,Meropenem,26,25,24,1,0,1,96,4,0,3.85
MOZ,2019,BLOOD,ESCCOL,SXT,E. coli,Co-trimoxazole,26,26,1,1,24,0,3.85,3.85,92.31,0
MOZ,2019,BLOOD,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,18,18,6,1,11,0,33.33,5.56,61.11,0
MOZ,2019,BLOOD,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,18,18,9,7,2,0,50,38.89,11.11,0
MOZ,2019,BLOOD,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,18,16,5,0,11,2,31.25,0,68.75,11.11
MOZ,2019,BLOOD,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,18,18,6,1,11,0,33.33,5.56,61.11,0
MOZ,2019,BLOOD,KLEPNE,J01DH,K. pneumoniae,Carbapenems,18,18,18,0,0,0,100,0,0,0
MOZ,2019,BLOOD,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,18,18,9,7,2,0,50,38.89,11.11,0
MOZ,2019,BLOOD,KLEPNE,MEM,K. pneumoniae,Meropenem,18,18,18,0,0,0,100,0,0,0
MOZ,2019,BLOOD,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,18,18,5,0,13,0,27.78,0,72.22,0
MOZ,2019,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,13,10,9,0,1,3,90,0,10,23.08
MOZ,2019,BLOOD,SALSPP,J01DD,Salmonella spp.,Third-generation cephalosporins,13,12,11,0,1,1,91.67,0,8.33,7.69
MOZ,2019,BLOOD,SALSPP,MEM,Salmonella spp.,Meropenem,13,12,12,0,0,1,100,0,0,7.69
MOZ,2019,BLOOD,STAAUR,FOX,S. aureus,Cefoxitin,29,29,26,0,3,0,89.66,0,10.34,0
MWI,2016,BLOOD,ACISPP,GEN,Acinetobacter spp.,Gentamicin,72,72,12,0,60,0,16.67,0,83.33,0
MWI,2016,BLOOD,ACISPP,MEM,Acinetobacter spp.,Meropenem,72,72,34,0,38,0,47.22,0,52.78,0
MWI,2016,BLOOD,ESCCOL,AMP,E. coli,Ampicillin,405,405,13,0,392,0,3.21,0,96.79,0
MWI,2016,BLOOD,ESCCOL,CAZ,E. coli,Ceftazidime,405,405,87,0,318,0,21.48,0,78.52,0
MWI,2016,BLOOD,ESCCOL,CIP,E. coli,Ciprofloxacin,405,405,137,0,268,0,33.83,0,66.17,0
MWI,2016,BLOOD,ESCCOL,CRO,E. coli,Ceftriaxone,405,405,89,0,316,0,21.98,0,78.02,0
MWI,2016,BLOOD,ESCCOL,MEM,E. coli,Meropenem,405,405,389,0,16,0,96.05,0,3.95,0
MWI,2016,BLOOD,ESCCOL,SXT,E. coli,Co-trimoxazole,405,405,81,0,324,0,20,0,80,0
MWI,2016,BLOOD,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,126,126,44,0,82,0,34.92,0,65.08,0
MWI,2016,BLOOD,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,126,126,52,0,74,0,41.27,0,58.73,0
MWI,2016,BLOOD,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,126,126,40,0,86,0,31.75,0,68.25,0
MWI,2016,BLOOD,KLEPNE,MEM,K. pneumoniae,Meropenem,126,126,105,0,21,0,83.33,0,16.67,0
MWI,2016,BLOOD,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,126,126,25,0,101,0,19.84,0,80.16,0
MWI,2016,BLOOD,SALSPP,CAZ,Salmonella spp.,Ceftazidime,122,122,34,0,88,0,27.87,0,72.13,0
MWI,2016,BLOOD,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,122,122,18,0,104,0,14.75,0,85.25,0
MWI,2016,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,122,122,40,0,82,0,32.79,0,67.21,0
MWI,2016,BLOOD,SALSPP,MEM,Salmonella spp.,Meropenem,122,122,76,0,46,0,62.3,0,37.7,0
MWI,2016,BLOOD,STAAUR,FOX,S. aureus,Cefoxitin,245,245,44,0,201,0,17.96,0,82.04,0
MWI,2016,BLOOD,STRPNE,PEN,S. pneumoniae,Penicillin G,463,463,246,0,217,0,53.13,0,46.87,0
MWI,2016,GENITAL,NEIGON,AZM,N. gonorrhoeae,Azithromycin,413,413,361,0,52,0,87.41,0,12.59,0
MWI,2016,GENITAL,NEIGON,CFM,N. gonorrhoeae,Cefixime,413,413,413,0,0,0,100,0,0,0
MWI,2016,GENITAL,NEIGON,CIP,N. gonorrhoeae,Ciprofloxacin,413,413,108,0,305,0,26.15,0,73.85,0
MWI,2016,GENITAL,NEIGON,CRO,N. gonorrhoeae,Ceftriaxone,413,413,32,0,381,0,7.75,0,92.25,0
MWI,2016,GENITAL,NEIGON,GEN,N. gonorrhoeae,Gentamicin,413,413,98,0,315,0,23.73,0,76.27,0
MWI,2016,STOOL,SALSPP,CAZ,Salmonella spp.,Ceftazidime,83,83,76,0,7,0,91.57,0,8.43,0
MWI,2016,STOOL,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,83,83,13,0,70,0,15.66,0,84.34,0
MWI,2016,STOOL,SALSPP,CRO,Salmonella spp.,Ceftriaxone,83,83,71,0,12,0,85.54,0,14.46,0
MWI,2016,STOOL,SALSPP,MEM,Salmonella spp.,Meropenem,83,83,83,0,0,0,100,0,0,0
MWI,2016,STOOL,SHISPP,CAZ,Shigella spp.,Ceftazidime,110,110,82,0,28,0,74.55,0,25.45,0
MWI,2016,STOOL,SHISPP,CIP,Shigella spp.,Ciprofloxacin,110,110,49,0,61,0,44.55,0,55.45,0
MWI,2016,STOOL,SHISPP,CRO,Shigella spp.,Ceftriaxone,110,110,88,0,22,0,80,0,20,0
MWI,2016,URINE,ESCCOL,AMP,E. coli,Ampicillin,252,252,47,0,205,0,18.65,0,81.35,0
MWI,2016,URINE,ESCCOL,CAZ,E. coli,Ceftazidime,252,252,111,0,141,0,44.05,0,55.95,0
MWI,2016,URINE,ESCCOL,CIP,E. coli,Ciprofloxacin,252,252,114,0,138,0,45.24,0,54.76,0
MWI,2016,URINE,ESCCOL,CRO,E. coli,Ceftriaxone,252,252,99,0,153,0,39.29,0,60.71,0
MWI,2016,URINE,ESCCOL,MEM,E. coli,Meropenem,252,252,241,0,11,0,95.63,0,4.37,0
MWI,2016,URINE,ESCCOL,SXT,E. coli,Co-trimoxazole,252,252,68,0,184,0,26.98,0,73.02,0
MWI,2016,URINE,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,47,47,21,0,26,0,44.68,0,55.32,0
MWI,2016,URINE,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,47,47,19,0,28,0,40.43,0,59.57,0
MWI,2016,URINE,KLEPNE,MEM,K. pneumoniae,Meropenem,47,47,38,0,9,0,80.85,0,19.15,0
MWI,2016,URINE,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,47,47,8,0,39,0,17.02,0,82.98,0
MWI,2017,BLOOD,ACISPP,GEN,Acinetobacter spp.,Gentamicin,178,178,118,0,60,0,66.29,0,33.71,0
MWI,2017,BLOOD,ACISPP,MEM,Acinetobacter spp.,Meropenem,178,178,91,0,87,0,51.12,0,48.88,0
MWI,2017,BLOOD,ESCCOL,AMP,E. coli,Ampicillin,1125,1125,392,0,733,0,34.84,0,65.16,0
MWI,2017,BLOOD,ESCCOL,CAZ,E. coli,Ceftazidime,1125,1125,318,0,807,0,28.27,0,71.73,0
MWI,2017,BLOOD,ESCCOL,CIP,E. coli,Ciprofloxacin,1125,1125,648,0,477,0,57.6,0,42.4,0
MWI,2017,BLOOD,ESCCOL,CRO,E. coli,Ceftriaxone,1125,1125,316,0,809,0,28.09,0,71.91,0
MWI,2017,BLOOD,ESCCOL,MEM,E. coli,Meropenem,1125,1125,1109,0,16,0,98.58,0,1.42,0
MWI,2017,BLOOD,ESCCOL,SXT,E. coli,Co-trimoxazole,1125,1125,324,0,801,0,28.8,0,71.2,0
MWI,2017,BLOOD,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,481,481,82,0,399,0,17.05,0,82.95,0
MWI,2017,BLOOD,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,481,481,265,0,216,0,55.09,0,44.91,0
MWI,2017,BLOOD,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,481,481,86,0,395,0,17.88,0,82.12,0
MWI,2017,BLOOD,KLEPNE,MEM,K. pneumoniae,Meropenem,481,481,460,0,21,0,95.63,0,4.37,0
MWI,2017,BLOOD,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,481,481,101,0,380,0,21,0,79,0
MWI,2017,BLOOD,SALSPP,CAZ,Salmonella spp.,Ceftazidime,326,326,238,0,88,0,73.01,0,26.99,0
MWI,2017,BLOOD,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,326,326,222,0,104,0,68.1,0,31.9,0
MWI,2017,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,326,326,244,0,82,0,74.85,0,25.15,0
MWI,2017,BLOOD,SALSPP,MEM,Salmonella spp.,Meropenem,326,326,280,0,46,0,85.89,0,14.11,0
MWI,2017,BLOOD,STAAUR,FOX,S. aureus,Cefoxitin,1018,1018,817,0,201,0,80.26,0,19.74,0
MWI,2017,BLOOD,STRPNE,PEN,S. pneumoniae,Penicillin G,896,896,679,0,217,0,75.78,0,24.22,0
MWI,2017,BLOOD,STRPNE,SXT,S. pneumoniae,Co-trimoxazole,896,896,645,0,251,0,71.99,0,28.01,0
MWI,2017,GENITAL,NEIGON,AZM,N. gonorrhoeae,Azithromycin,938,938,886,0,52,0,94.46,0,5.54,0
MWI,2017,GENITAL,NEIGON,CFM,N. gonorrhoeae,Cefixime,938,938,938,0,0,0,100,0,0,0
MWI,2017,GENITAL,NEIGON,CRO,N. gonorrhoeae,Ceftriaxone,938,938,557,0,381,0,59.38,0,40.62,0
MWI,2017,GENITAL,NEIGON,GEN,N. gonorrhoeae,Gentamicin,938,938,623,0,315,0,66.42,0,33.58,0
MWI,2017,STOOL,SALSPP,CAZ,Salmonella spp.,Ceftazidime,259,259,252,0,7,0,97.3,0,2.7,0
MWI,2017,STOOL,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,259,259,156,0,103,0,60.23,0,39.77,0
MWI,2017,STOOL,SALSPP,CRO,Salmonella spp.,Ceftriaxone,259,259,247,0,12,0,95.37,0,4.63,0
MWI,2017,STOOL,SHISPP,CAZ,Shigella spp.,Ceftazidime,169,169,141,0,28,0,83.43,0,16.57,0
MWI,2017,STOOL,SHISPP,CIP,Shigella spp.,Ciprofloxacin,169,169,108,0,61,0,63.91,0,36.09,0
MWI,2017,STOOL,SHISPP,CRO,Shigella spp.,Ceftriaxone,169,169,147,0,22,0,86.98,0,13.02,0
MWI,2017,URINE,ESCCOL,AMP,E. coli,Ampicillin,810,810,205,0,605,0,25.31,0,74.69,0
MWI,2017,URINE,ESCCOL,CAZ,E. coli,Ceftazidime,810,810,141,0,669,0,17.41,0,82.59,0
MWI,2017,URINE,ESCCOL,CIP,E. coli,Ciprofloxacin,810,810,138,0,672,0,17.04,0,82.96,0
MWI,2017,URINE,ESCCOL,CRO,E. coli,Ceftriaxone,810,810,153,0,657,0,18.89,0,81.11,0
MWI,2017,URINE,ESCCOL,MEM,E. coli,Meropenem,810,810,799,0,11,0,98.64,0,1.36,0
MWI,2017,URINE,ESCCOL,SXT,E. coli,Co-trimoxazole,810,810,184,0,626,0,22.72,0,77.28,0
MWI,2017,URINE,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,622,622,26,0,596,0,4.18,0,95.82,0
MWI,2017,URINE,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,622,622,289,0,333,0,46.46,0,53.54,0
MWI,2017,URINE,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,622,622,30,0,592,0,4.82,0,95.18,0
MWI,2017,URINE,KLEPNE,MEM,K. pneumoniae,Meropenem,622,622,613,0,9,0,98.55,0,1.45,0
MWI,2017,URINE,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,622,622,39,0,583,0,6.27,0,93.73,0
MWI,2019,BLOOD,ACISPP,GEN,Acinetobacter spp.,Gentamicin,359,359,108,0,251,0,30.08,0,69.92,0
MWI,2019,BLOOD,ACISPP,MEM,Acinetobacter spp.,Meropenem,359,359,82,0,277,0,22.84,0,77.16,0
MWI,2019,BLOOD,ESCCOL,AMP,E. coli,Ampicillin,356,356,98,0,258,0,27.53,0,72.47,0
MWI,2019,BLOOD,ESCCOL,CAZ,E. coli,Ceftazidime,356,356,155,0,201,0,43.54,0,56.46,0
MWI,2019,BLOOD,ESCCOL,CIP,E. coli,Ciprofloxacin,356,356,141,0,215,0,39.61,0,60.39,0
MWI,2019,BLOOD,ESCCOL,CRO,E. coli,Ceftriaxone,357,357,301,0,56,0,84.31,0,15.69,0
MWI,2019,BLOOD,ESCCOL,FEP,E. coli,Cefepime,356,356,329,0,27,0,92.42,0,7.58,0
MWI,2019,BLOOD,ESCCOL,MEM,E. coli,Meropenem,356,356,211,0,145,0,59.27,0,40.73,0
MWI,2019,BLOOD,ESCCOL,SXT,E. coli,Co-trimoxazole,356,356,111,0,245,0,31.18,0,68.82,0
MWI,2019,BLOOD,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,211,211,85,0,126,0,40.28,0,59.72,0
MWI,2019,BLOOD,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,211,211,46,0,165,0,21.8,0,78.2,0
MWI,2019,BLOOD,KLEPNE,FEP,K. pneumoniae,Cefepime,211,211,177,0,34,0,83.89,0,16.11,0
MWI,2019,BLOOD,KLEPNE,MEM,K. pneumoniae,Meropenem,211,211,71,0,140,0,33.65,0,66.35,0
MWI,2019,BLOOD,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,211,211,52,0,159,0,24.64,0,75.36,0
MWI,2019,BLOOD,SALSPP,CAZ,Salmonella spp.,Ceftazidime,31,31,23,0,8,0,74.19,0,25.81,0
MWI,2019,BLOOD,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,31,31,10,0,21,0,32.26,0,67.74,0
MWI,2019,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,31,31,19,0,12,0,61.29,0,38.71,0
MWI,2019,BLOOD,SALSPP,MEM,Salmonella spp.,Meropenem,31,31,27,0,4,0,87.1,0,12.9,0
MWI,2019,BLOOD,STAAUR,FOX,S. aureus,Cefoxitin,420,420,163,0,257,0,38.81,0,61.19,0
MWI,2019,BLOOD,STRPNE,PEN,S. pneumoniae,Penicillin G,89,89,24,0,65,0,26.97,0,73.03,0
MWI,2019,BLOOD,STRPNE,SXT,S. pneumoniae,Co-trimoxazole,89,89,21,0,68,0,23.6,0,76.4,0
MWI,2019,GENITAL,NEIGON,AZM,N. gonorrhoeae,Azithromycin,126,126,65,0,61,0,51.59,0,48.41,0
MWI,2019,GENITAL,NEIGON,CFM,N. gonorrhoeae,Cefixime,126,126,126,0,0,0,100,0,0,0
MWI,2019,GENITAL,NEIGON,CRO,N. gonorrhoeae,Ceftriaxone,126,126,34,0,92,0,26.98,0,73.02,0
MWI,2019,GENITAL,NEIGON,GEN,N. gonorrhoeae,Gentamicin,126,126,54,0,72,0,42.86,0,57.14,0
MWI,2019,STOOL,SALSPP,CAZ,Salmonella spp.,Ceftazidime,51,51,45,0,6,0,88.24,0,11.76,0
MWI,2019,STOOL,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,51,51,20,0,31,0,39.22,0,60.78,0
MWI,2019,STOOL,SALSPP,CRO,Salmonella spp.,Ceftriaxone,51,51,39,0,12,0,76.47,0,23.53,0
MWI,2019,STOOL,SHISPP,CAZ,Shigella spp.,Ceftazidime,29,29,28,0,1,0,96.55,0,3.45,0
MWI,2019,STOOL,SHISPP,CIP,Shigella spp.,Ciprofloxacin,33,33,18,0,15,0,54.55,0,45.45,0
MWI,2019,STOOL,SHISPP,CRO,Shigella spp.,Ceftriaxone,33,33,24,0,9,0,72.73,0,27.27,0
MWI,2019,URINE,ESCCOL,AMP,E. coli,Ampicillin,501,501,43,0,458,0,8.58,0,91.42,0
